,h_mol,b_mol,ligand,reagent,solvent,rxn_yield
1731,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],DMF,54.6781378903793
1732,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[Na+],DMF,29.2018796736577
1733,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[Na+],DMF,23.2854035152769
1734,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],DMF,70.6321103481065
1735,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[OH-].[Na+],DMF,40.8648169742733
1736,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[OH-].[Na+],DMF,68.9225985088905
1737,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[OH-].[Na+],DMF,4.68375633431901
1738,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[OH-].[Na+],DMF,24.9744723580533
1739,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,[OH-].[Na+],DMF,28.4812368020202
1740,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].OC([O-])=O,DMF,22.7979134555778
1741,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Na+].OC([O-])=O,DMF,90.9901316585558
1742,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Na+].OC([O-])=O,DMF,46.1716126737958
1743,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Na+].OC([O-])=O,DMF,60.2510112423356
1744,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Na+].OC([O-])=O,DMF,31.4535470200849
1745,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Na+].OC([O-])=O,DMF,68.3124557073936
1746,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Na+].OC([O-])=O,DMF,66.3450315049921
1747,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Na+].OC([O-])=O,DMF,38.5070027645484
1748,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Na+].OC([O-])=O,DMF,52.6271709938845
1749,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Na+].OC([O-])=O,DMF,13.1162954921524
1750,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Na+].OC([O-])=O,DMF,16.143581323278
1751,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,[Na+].OC([O-])=O,DMF,27.0390557065737
1752,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],DMF,10.3282009692704
1753,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,[F-].[Cs+],DMF,92.0432386364945
1754,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[F-].[Cs+],DMF,66.5562436230106
1755,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],DMF,93.1015628202002
1756,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[F-].[Cs+],DMF,58.7930091183782
1757,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[F-].[Cs+],DMF,91.2628421258705
1758,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],DMF,72.8203662105258
1759,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[F-].[Cs+],DMF,54.5215659776639
1760,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[F-].[Cs+],DMF,67.0233470050889
1761,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[F-].[Cs+],DMF,77.0066732224419
1762,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[F-].[Cs+],DMF,13.0325873676274
1763,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,[F-].[Cs+],DMF,47.8041454582162
1764,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,23.7920971354994
1765,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,83.3602527071705
1766,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,66.0885062196838
1767,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,52.8829767612839
1768,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,43.9629277789052
1769,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,65.0952304380114
1770,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,47.5954418256477
1771,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,50.7454913248354
1772,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,48.0170639000037
1773,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,9.48658416159843
1774,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,12.693076452366
1775,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,[K+].[K+].[K+].[O-]P([O-])([O-])=O,DMF,30.263147357056
1776,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[K+].[OH-],DMF,39.7933943065932
1777,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,[K+].[OH-],DMF,83.8747797373195
1778,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[K+].[OH-],DMF,61.519189246293
1779,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[K+].[OH-],DMF,89.0100607487542
1780,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[K+].[OH-],DMF,54.7785853863385
1781,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[K+].[OH-],DMF,52.040426733477
1782,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[K+].[OH-],DMF,74.7962474629178
1783,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[K+].[OH-],DMF,55.2907699935107
1784,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[K+].[OH-],DMF,71.3611552730965
1785,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[K+].[OH-],DMF,10.7223850912646
1786,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[K+].[OH-],DMF,44.0037219412688
1787,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,[K+].[OH-],DMF,45.3211553724902
1788,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].[O-]C(C)(C)C,DMF,61.8831367290825
1789,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,[Li+].[O-]C(C)(C)C,DMF,89.0406974714526
1790,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,[Li+].[O-]C(C)(C)C,DMF,67.2404425194176
1791,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,[Li+].[O-]C(C)(C)C,DMF,71.2086646934789
1792,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Li+].[O-]C(C)(C)C,DMF,57.620045613151
1793,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Li+].[O-]C(C)(C)C,DMF,53.6672126470195
1794,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].[O-]C(C)(C)C,DMF,77.0618356353546
1795,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],[Li+].[O-]C(C)(C)C,DMF,57.4510604032353
1796,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,[Li+].[O-]C(C)(C)C,DMF,74.9969421432298
1797,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],[Li+].[O-]C(C)(C)C,DMF,4.94387827210926
1798,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,[Li+].[O-]C(C)(C)C,DMF,45.2639557385591
1799,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,[Li+].[O-]C(C)(C)C,DMF,30.4370219792946
1800,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,DMF,65.3162936511765
1801,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,CCN(CC)CC,DMF,85.9027242254183
1802,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,CCN(CC)CC,DMF,57.7839535147763
1803,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,DMF,70.5507249393609
1804,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,CCN(CC)CC,DMF,45.4056560270184
1805,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,CCN(CC)CC,DMF,53.7769027688631
1806,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,DMF,75.3261979260384
1807,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],CCN(CC)CC,DMF,60.3323951344361
1808,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,P(c2ccccc2c1c(cc(cc1C(C)C)C(C)C)C(C)C)(C3CCCCC3)C4CCCCC4,CCN(CC)CC,DMF,65.5683038126891
1809,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],CCN(CC)CC,DMF,7.6556131659557
1810,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,O6c1c(cccc1P(c2ccccc2)c3ccccc3)C(c7cccc(P(c4ccccc4)c5ccccc5)c67)(C)C,CCN(CC)CC,DMF,42.8386958233556
1811,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC([O-])=O,CCN(CC)CC,DMF,38.7902792904652
1812,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C(C)(C)C)C(C)(C)C,O,DMF,60.0520602257696
1813,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,c3c(P(c1ccccc1)c2ccccc2)cccc3,O,DMF,79.6559222678897
1814,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C,O,DMF,45.6558266724162
1815,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,C1(CCCCC1)P(C2CCCCC2)C3CCCCC3,O,DMF,68.0274531014674
1816,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,O,DMF,52.1344929593985
1817,C1C2C(=NC=CC=2)C=CC=1OS(C(F)(F)F)(=O)=O,CC1=CC=C2C(C=NN2C3OCCCC3)=C1B4OC(C)(C)C(C)(C)O4,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,O,DMF,49.8188603527536
